baseline_seconds,candidate_seconds
25.36639163694422,32.668336750793905
25.66367962169179,33.02672027272813
25.269933507700642,33.52213559263959
25.41437796623461,33.61126175396135
25.801971107032653,33.487651526299494
25.977479570872248,33.150042002779635
25.253895112426353,33.27158060103513
25.6939537700821,33.172844017185724
25.53915641024398,33.610619928925615
25.951817892148295,33.140869428836865
25.443769506423493,33.47722880824947
25.295946379225363,33.012690269467306
25.58501063272637,33.24381143602543
25.82249383087398,33.18546710115099
25.810310373430596,33.45888099557962
25.049298455012647,32.604916934154154
25.654747160746815,32.77562216025034
25.921760605514667,33.50089462591396
25.6194015984713,32.81171548072085
25.71807373764846,33.21188435566093
25.695020488868803,33.581489266610895
25.40308349022167,33.31934070579369
25.75238039397671,33.19245004150686
25.662814150837654,33.189619010545684
25.89728624611904,33.4656622100054
25.846510550062696,33.52203880017527
25.53779657707668,33.37694462209893
25.96791311689577,32.86957039456504
26.15139232440287,33.79331468557005
25.128117511772444,33.218188217848194
25.088050594726063,32.66839179365035
25.618501728501876,32.842971372418546
25.50460153821775,32.92497120196469
25.638168625540093,33.231690408804525
25.50974650443178,33.356012912967515
25.8049193191394,33.463372356589375
25.952071400001934,33.675406409390106
25.814207159700942,33.324914798011235
25.614482351569464,33.52643181836962
25.791689393760564,33.25221212950747
25.799808235986557,33.80662404790006
25.277240404558114,33.46124917973502
25.99782365474156,33.86504554553163
25.99230571633445,33.09347905540942
25.89750400849063,34.05655287442167
25.358549365058305,32.69090934367613
25.743854688389078,33.00382237846675
25.274176508441162,33.14107375953101
25.319326393105037,33.20130459080725
25.715679700633707,33.56533587860978
25.548251458595402,33.62598230739623
25.367241823688936,33.121184109291626
25.914211338583495,34.03421165401285
24.864612089003444,32.829903502934485
25.20473153678107,32.812232276157275
25.39920624153873,32.87054141090644
25.517591857232595,33.146590079429004
26.091346165716292,33.72578776435136
25.65447686080445,33.07994560863998
25.877366120742327,33.25681542982015
25.282195072474227,33.38520557573072
25.485345992093983,33.23024260727241
25.361278608238422,32.706365730605256
25.715879286926082,33.3013554689485
25.90035276424829,34.14424279282575
25.465794474477477,33.40866160062034
25.450088988751844,33.15066920338184
25.87613372376301,33.229889966269795
25.650165450844746,33.451893713929316
25.310197975536134,33.37099508473395
25.08792024761293,33.64222214098669
25.78098939719516,33.309121209672014
25.094896700908905,33.18561085498306
25.089975522705966,32.790840932461485
25.926560376982334,33.21480369524808
25.600600651796068,33.660803509944884
25.66734162339661,32.87002525160716
25.867330103245088,33.50947322707809
25.619826999381754,33.47608822251836
25.814459224606907,33.636656943426196
25.7659825787665,33.48852836715239
25.472829900962264,33.25534194066271
25.88118444137887,33.23068475534809
25.699519570938488,33.24589852248572
25.581958314289224,32.49733515687707
25.251903426939826,32.99919348866962
25.291493031176493,33.24235385376972
25.407537623525542,33.45774650105146
25.099412251409568,33.266983531878985
25.67703766657536,32.284993275779904
25.819651967718166,33.03589611262231
26.292508684356513,33.80023090043774
25.319358605403313,33.12651346818294
25.894196382806008,33.23104866755942
25.525859249799673,33.160718450991226
26.029231903227455,33.52402723161357
25.512135968232922,33.16731778134614
25.23387222907294,33.02035008529618
25.58142787565373,33.32135491492436
25.631222321027895,33.192003315922946
25.934272893516727,33.69142084698949
25.85273551666281,33.58846385838392
25.629748622809597,33.20483597238665
25.656348695575122,33.181297821555034
25.969469235152832,33.409836340490976
25.956671161740406,33.194780779995206
25.59644861238185,33.826171142580556
25.712216907866,33.5439518128268
25.51729314789869,32.832414475599236
25.680924813204268,33.27421933563189
25.070769028253924,32.848673885248644
25.786603288616533,33.59177479410372
25.39435797978002,33.13150414223178
25.65849314557909,32.62599057303915
25.517556199379158,33.51105816161605
25.407101150287268,33.10806421589533
25.27344382093064,32.933846618806506
25.16242649248039,32.929678521415866
25.37065858033079,32.92459255021738
25.62802619348331,33.5426352227832
25.588620795082164,32.96514441658679
25.52761759040291,33.38269741488973
25.557943086961114,33.10311898479734
25.504131834588513,33.09073034089005
